2410,5,medium::soft paste porcelain
2409,9,medium::soft maple
2408,18,medium::soft ground etching
2406,5,medium::so-called "mina'i" ware
2407,18,medium::soapstone
2405,3,medium::snakewood
2404,7,medium::snakeskin
2403,15,medium::slipware
2402,45,medium::slip decoration
2401,137,medium::slip
2400,3,medium::slight traces of red chalk
2399,16,medium::slate
2398,54,medium::skin
2389,3,medium::silver-plated
2388,12,medium::silver-gilt thread
2387,120,medium::silver-gilt
2397,4,medium::silvered copper alloy
2396,52,medium::silvered copper
2395,3,medium::silvered and yellow varnished
2394,2,medium::silvered (clich¨¦)
2393,53,medium::silvered
2392,7,medium::silver; glass
2391,2,medium::silver; gilded
2390,9,medium::silver; ebony
2386,5,medium::silver with parcel gilding
2385,7,medium::silver wire
2384,12,medium::silver thread
2383,5,medium::silver takamaki-e
2382,75,medium::silver stain
2381,1,medium::silver plated and gilt
2380,3,medium::silver plated
2379,13,medium::silver plate on copper
2378,48,medium::silver on paper
2377,56,medium::silver on base metal
2376,3,medium::silver mounts
2375,3,medium::silver mount
2374,38,medium::silver inlay
2373,3,medium::silver gilt and niello
2372,349,medium::silver gilt
2371,8,medium::silver filigree
2370,2,medium::silver and silver-gilt
2369,10,medium::silver and silver gilt
2368,9,medium::silver and gilded silver
2367,7,medium::silver and brown hiramakie
2366,15,medium::silver and brass inlay
2365,12,medium::silver and black hiramakie
2364,1,medium::silver alloy
2363,109,medium::silver (hammered)
2362,8699,medium::silver
2361,2,medium::silk; tapestry weave
2360,4,medium::silk; samite
2359,79,medium::silk; plain weave
2358,1,medium::silk; metal; paper; linen
2357,15,medium::silk; metal; linen
2356,9,medium::silk; metal; cotton
2355,11,medium::silk; metal
2354,4,medium::silk; linen
2353,14,medium::silk; lampas
2352,9,medium::silk; embroidered
2351,2,medium::silk; double weave
2350,1,medium::silk; cotton
2349,6,medium::silk; brocaded
2348,44,medium::silk;  on silk
2347,8,medium::silk velvet
2346,6,medium::silk twill brocaded with silk
2345,4,medium::silk thread on silk
2344,16,medium::silk tapestry (kesi)
2343,5,medium::silk satin with supplementary weft patterning
2342,6,medium::silk satin
2341,3,medium::silk ribbon
2340,44,medium::silk on wool canvas
2339,33,medium::silk on wool
2338,87,medium::silk on silk
2337,6,medium::silk on linen canvas
2336,272,medium::silk on linen
2335,44,medium::silk on felt
2334,55,medium::silk on cotton
2333,36,medium::silk on canvas
2332,2,medium::silk lining
2331,12,medium::silk embroidery on silk
2330,6,medium::silk embroidery on linen
2329,1,medium::silk embroidery on cotton
2328,5,medium::silk chiffon
2327,1,medium::silk and wool on wool canvas
2326,22,medium::silk and wool on canvas
2321,2,medium::silk and metal-wrapped thread on linen
2325,8,medium::silk and metallic-thread tapestry (kesi)
2324,15,medium::silk and metallic thread tapestry (kesi)
2323,15,medium::silk and metallic thread embroidery on silk satin
2322,29,medium::silk and metallic thread
2320,2,medium::silk and metal wrapped thread
2319,10,medium::silk and metal thread on wool
2318,54,medium::silk and metal thread on silk
2317,34,medium::silk and metal thread on linen
2316,28,medium::silk and metal thread on felt
2315,3,medium::silk and metal thread on cotton
2314,30,medium::silk and metal thread on canvas
2313,660,medium::silk and metal thread
2312,8,medium::silk and linen on linen
2311,45,medium::silk and linen
2310,10,medium::silk and hemp
2309,3,medium::silk and gold thread
2308,5,medium::silk and gold
2307,6,medium::silk and cotton on linen
2306,31,medium::silk and cotton
2305,30,medium::silk / tapestry
2304,2,medium::silk / damask
2303,600,medium::silk / compound weave
2302,18,medium::silk / brocaded
2301,11,medium::silk (warp and weft)
2300,5,medium::silk & metal thread
2299,10589,medium::silk
2298,8,medium::shino type
2297,1,medium::shigaraki ware
2296,12,medium::shells
2295,13,medium::shellac
2294,4,medium::shell inlay
2293,9,medium::shell beads
2292,3,medium::shell (marine)
2291,227,medium::shell
2290,7,medium::sheffield silver plate
2289,67,medium::sheffield plate
2288,2,medium::sharkskin
2287,4,medium::shark skin
2286,9,medium::shagreen
2285,22,medium::set of three woodblock printed books
2284,4,medium::set of four hanging scrolls
2283,46,medium::serpentinite
2282,2,medium::serpentine; carved
2281,63,medium::serpentine
2280,15,medium::sequins
2278,17,medium::semi-precious stones
2279,9,medium::semiprecious stones
2277,1,medium::semi-porcelain
2276,3,medium::semi-eggshell porcelain with famille rose enamels
2275,13,medium::seed pearls
2274,19,medium::second state of two
2273,4,medium::second state of three
2272,46,medium::second state
2271,3,medium::scratching
2270,47,medium::schist
2269,4,medium::scalloped border
2268,37,medium::satinwood
2267,3,medium::satin worked with silk and metal thread
2266,30,medium::satin
2265,14,medium::sardonyx and gold
2264,47,medium::sardonyx
2263,41,medium::sard
2262,15,medium::sapphires
2261,2,medium::sandstone; inscribed
2260,3,medium::sandstone with traces of pigment
2259,116,medium::sandstone
2258,1,medium::sandalwood
2254,181,medium::salt-glazed stoneware
2257,733,medium::salted paper print from paper negative
2256,86,medium::salted paper print from glass negative
2255,89,medium::salted paper print
2253,4,medium::sacrificial materials
2252,2,medium::ruling
2251,14,medium::ruled construction
2250,32,medium::ruby
2249,53,medium::rubies
2248,1,medium::round fan mounted as an album leaf
2247,22,medium::roulette
2246,4,medium::rosewood veneer
2245,75,medium::rosewood
2244,3,medium::rose wash
2243,4,medium::rose quartz
2242,7,medium::rose
2241,8,medium::rope
2240,1,medium::roller-printed cotton
2239,4,medium::roller-printed
2238,1,medium::roller printed
2237,86,medium::roiro
2236,5,medium::rock crystal with jadeite stopper
2235,189,medium::rock crystal
2234,14,medium::rhinestones
2233,1,medium::rhinestone
2232,2,medium::reverse painted
2231,1,medium::reverse gilt
2230,8,medium::reticello
2229,6,medium::resist-dyed silk satin damask (rinzu)
2228,5,medium::resist-dyed (ikat)
2227,5,medium::resist dyed
2226,9,medium::resin
2225,5,medium::repouss¨¦
2224,4,medium::remnants of iron pin
2223,6,medium::remnant of iron pin
2222,266,medium::relief print (wood or metal)
2221,37,medium::reed
2220,3,medium::redware
2219,8,medium::redrawn in graphite on verso
2218,1,medium::reddish earthenware
2217,7,medium::red wash
2216,6,medium::red stoneware
2215,12,medium::red sandstone
2214,53,medium::red quartzite
2213,2,medium::red pine
2212,10,medium::red oak
2211,9,medium::red lacquer
2210,12,medium::red jasper
2209,3,medium::red ink
2208,1,medium::red glass
2207,8,medium::red earthenware
2206,6,medium::red chalk on light tan paper
2205,7,medium::red chalk (recto)
2204,350,medium::red chalk
2203,2,medium::red cedar
2202,5,medium::red and silver hiramakie
2201,5,medium::red and black lacquer
2200,29,medium::red and black chalk
2199,112,medium::red
2198,9,medium::rayskin (sam¨¦)
2197,1,medium::rayskin
2196,5,medium::ray skin
2195,9,medium::rawhide
2194,19,medium::rattan
2193,7,medium::raden inlay
2192,17,medium::raden
2191,27,medium::quartzite
2190,48,medium::quartz
2189,7,medium::purplewood
2188,2,medium::purpleheart
2187,4,medium::purl
2184,41,medium::punto in aria
2183,4,medium::punto di ragusa
2182,10,medium::punto avorio
2186,11,medium::punto ¨¤ tela
2185,60,medium::punto ¨¤ rammendo
2181,20,medium::proof (delteil)
2180,2,medium::product of hisatomi yojibei
2179,1,medium::probably first state of four
2178,7,medium::probably earthenware
2177,6,medium::probably copper
2176,5,medium::probably by the artist
2175,5,medium::probably by a later hand
2174,10,medium::privately published woodblock prints (surimono) mounted in an album
2173,9,medium::privately published polychrome woodblock prints (surimono) mounted in an album
2172,3,medium::printed in green ink
2171,4,medium::printed in color
2170,65,medium::printed in brown ink
2169,6,medium::printed from a plate engraved in the niello manner
2168,23,medium::printed book with woodcut illustrations
2167,16,medium::printed
2166,3,medium::print
2165,34,medium::pressed yellow glass
2164,41,medium::pressed purple marble glass
2163,1,medium::pressed opaque blue and white glass
2162,1,medium::pressed green glass
2161,170,medium::pressed glass
2160,4,medium::pressed cranberry and opalescent glass
2159,4,medium::pressed cranberry
2158,4,medium::pressed colorless and opaque cranberry glass
2157,15,medium::pressed colorless and opalescent glass
2156,4,medium::pressed colorless and cranberry glass
2155,2,medium::pressed blue glass
2154,4,medium::pressed and free-blown lead glass
2153,3,medium::pressed amethyst glass
2152,2,medium::precious stones
2151,8,medium::pottery fragments with ink inscription
2150,216,medium::pottery fragment with ink inscription
2149,10,medium::pottery covered with glaze
2148,5,medium::pottery and ink
2147,8,medium::pottery (longquan ware)
2146,14,medium::pottery (jun ware)
2145,10,medium::pottery (cizhou ware)
2144,891,medium::pottery
2143,6,medium::potten kant
2142,31,medium::pot-metal glass and vitreous paint
2141,71,medium::pot-metal glass
2140,63,medium::pot metal glass
2139,7,medium::pot metal
2138,22,medium::post-fired paint
2137,1,medium::possibly iron
2136,1,medium::possibly etched to produce yellow mottling
2135,6,medium::possibly by the artist
2134,11,medium::porphyry
2133,4,medium::porcupine quill
2132,3,medium::porcelaneous clay
2131,1,medium::porcelain; ivory
2130,1,medium::porcelain with yellow glaze (jingdezhen ware)
2129,4,medium::porcelain with yellow glaze
2128,30,medium::porcelain with underglaze blue (hizen ware)
2127,8,medium::porcelain with underglaze blue (hirado ware)
2126,4,medium::porcelain with underglaze blue (arita ware)
2125,19,medium::porcelain with underglaze blue
2124,4,medium::porcelain with reticulated decoration
2123,6,medium::porcelain with relief decoration
2122,7,medium::porcelain with peach-bloom glaze (jingdezhen ware)
2121,7,medium::porcelain with ox-blood glaze
2120,1,medium::porcelain with moonlight glaze (jingdezhen ware)
2119,2,medium::porcelain with mirror-black glaze
2118,3,medium::porcelain with marbled glaze
2117,3,medium::porcelain with iron-red glaze
2116,2,medium::porcelain with incised decoration
2115,1,medium::porcelain with dark red glaze
2114,4,medium::porcelain with dark blue glaze
2113,3,medium::porcelain with copper-red glaze
2112,12,medium::porcelain with celadon glaze
2111,4,medium::porcelain with "powder-blue" glaze
2110,3,medium::porcelain painted with cobalt blue under and colored enamels over transparent glaze
2109,122,medium::porcelain painted in underglaze blue
2108,4,medium::porcelain painted in polychrome enamels
2107,120,medium::porcelain painted in overglaze polychrome enamels
2106,7,medium::porcelain painted in overglaze enamels
2105,9,medium::porcelain painted in famille verte enamels
2104,37,medium::porcelain decorated in underglaze blue
2103,4664,medium::porcelain
2102,3,medium::poplar. gilt
2101,101,medium::poplar
2100,61,medium::polychromy
2099,4,medium::polychromed wood and terracotta
2098,25,medium::polychromed terracotta head and wooden limbs
2097,36,medium::polychromed terracotta head
2096,9,medium::polychromed terracotta body
2095,20,medium::polychromed terracotta
2094,5,medium::polychromed and gilt
2093,9,medium::polychromed and gilded
2092,9,medium::polychromed
2091,11,medium::polychrome woodblock printed book
2090,3,medium::polychrome woodblock print (urushi-e)
2089,350,medium::polychrome woodblock print (surimono)
2088,2012,medium::polychrome woodblock print
2087,2,medium::polychrome wood
2086,15,medium::polychrome enamels (arita ware)
2085,11,medium::polychrome enamels
2084,17,medium::polychrome
2083,8,medium::polished
2081,5,medium::point de gaze
2080,25,medium::point d'argentan
2079,99,medium::point d'angleterre
2078,4,medium::point d'alen?on
2082,65,medium::point d¡¯alen?on
2077,3,medium::plumbago on vellum
2076,17,medium::platinum print
2075,3,medium::platinum
2074,6,medium::plates: engraving
2073,9,medium::plated base metal
2072,4,medium::plastic
2071,3,medium::plastered and painted wood
2070,1,medium::plaster; painted
2069,5,medium::plaster; molded
2068,104,medium::plaster
2067,7,medium::plasma
2066,13,medium::plant remains ("balanites aegyptiaca")
2065,4,medium::pink wash
2064,2,medium::pink marble
2063,9,medium::pineapple fiber
2062,1,medium::pine wood
2061,15,medium::pine soot and binding medium
2060,139,medium::pine
2059,4,medium::pincered
2058,17,medium::pile)
2057,6,medium::pigskin
2056,19,medium::pigments
2055,4,medium::pigmented resin inlay
2054,456,medium::pigment
2053,23,medium::pierced
2052,6,medium::phyllitic schist
2048,10,medium::photo-relief and letterpress on pink paper
2051,4,medium::photorelief and letterpress on pink paper
2047,7,medium::photo-relief and letterpress on green paper
2046,16,medium::photo-relief and letterpress on buff paper
2045,3,medium::photo-relief and letterpress on beige paper
2050,26,medium::photolithograph
2049,10,medium::photograph
2044,342,medium::pewter
2043,35,medium::pentelic
2042,83,medium::pencil
2041,30,medium::pen and wash
2040,14,medium::pen and light brown ink
2039,5,medium::pen and iron gall ink
2038,7,medium::pen and ink with wash
2037,2,medium::pen and ink over graphite
2036,11,medium::pen and ink on tracing paper
2035,9,medium::pen and ink on paper
2034,12,medium::pen and ink and watercolor on wove paper
2033,4,medium::pen and ink and watercolor on laid paper
2032,17,medium::pen and ink and watercolor
2031,9,medium::pen and ink and gouache
2030,350,medium::pen and ink
2029,113,medium::pen and gray ink
2028,1,medium::pen and gray and rose ink
2027,8,medium::pen and gray and brown ink
2026,3,medium::pen and dark brown ink.  on off-white paper
2025,71,medium::pen and dark brown ink
2024,11,medium::pen and brush and brown ink
2023,1,medium::pen and brown-gray ink
2022,5,medium::pen and brown ink over traces of black chalk
2021,22,medium::pen and brown ink over leadpoint
2020,26,medium::pen and brown ink over graphite
2019,18,medium::pen and brown ink over black chalk
2018,17,medium::pen and brown ink (recto)
2017,2344,medium::pen and brown ink
2016,26,medium::pen and brown and black ink
2015,15,medium::pen and blue ink
2014,4,medium::pen and black ink with watercolor
2013,3,medium::pen and black ink with grey wash
2012,11,medium::pen and black ink watercolor and gouache
2011,31,medium::pen and black ink over graphite
2010,3,medium::pen and black ink on tracing paper
2009,7,medium::pen and black ink and watercolor
2008,1545,medium::pen and black ink
2007,24,medium::pen and black in
2006,86,medium::pen and black and gray ink
2005,53,medium::pen and black and brown ink
2004,5,medium::pen and black
2003,9,medium::pen and bistre
2002,188,medium::pen
2001,4,medium::peking glass
2000,7,medium::pearwood
1999,80,medium::pearls
1998,54,medium::pearl
1997,2,medium::peacock feather filaments
1996,11,medium::pattern-molded glass
1995,17,medium::pattern molded
1994,1,medium::patinated plaster
1993,29,medium::patina
1992,11,medium::pastel on paper
1991,5,medium::pastel manner
1990,13,medium::pastel
1989,1,medium::paste cabochons
1988,49,medium::paste
1987,1,medium::partly turned and carved
1986,85,medium::partly gilt
1985,45,medium::partly gilded
1984,5,medium::partly enameled gold
1983,9,medium::partly enameled
1982,4,medium::partly blued steel
1981,16,medium::partly blued
1980,1,medium::partially glazed earthenware
1979,11,medium::partially gilded
1978,10,medium::partial gilt
1977,103,medium::part of an album of woodblock prints (surimono)
1976,104,medium::parian porcelain
1975,8,medium::parian
1974,1,medium::parchment paper
1973,1,medium::parchment (vellum)
1972,84,medium::parchment
1971,34,medium::parcel-gilt
1970,83,medium::parcel gilt
1969,33,medium::papyrus with ink
1968,101,medium::papyrus and ink
1967,65,medium::papyrus
1966,9,medium::papier-mach¨¦
1965,3,medium::papier mache
1964,10,medium::paper reinforced with silk
1963,8,medium::paper negative
1962,1,medium::paper mach¨¦
1961,0,medium::paper fringe
1960,16,medium::paper and metal paint / paint
1959,8,medium::paper and ivory
1958,22,medium::paper (four layers of pasteboard) with pen and ink
1957,611,medium::paper
1956,16,medium::pair of hanging scrolls
1955,1,medium::painted yellow poplar
1954,22,medium::painted wood
1953,1,medium::painted with underglaze cobalt (hizen ware)
1952,1,medium::painted white oak
1951,2,medium::painted tin
1950,60,medium::painted terracotta
1949,4,medium::painted limestone
1948,12,medium::painted in overglaze polychrome enamels
1947,4,medium::painted in overglaze gilt
1946,2,medium::painted enamel on gold
1945,78,medium::painted enamel on copper
1944,97,medium::painted enamel
1943,8,medium::painted by hand and mounted on linen
1942,12,medium::painted and gilded wood
1941,1,medium::painted and gilded walnut
1940,2,medium::painted and gilded limewood
1939,4,medium::painted and gilded cartonnage
1938,33,medium::painted and gilded
1937,320,medium::painted
1936,4,medium::paint;  on silk
1935,58,medium::paint (mostly modern)
1934,1078,medium::paint
1933,7,medium::over traces of ruling in graphite
1932,9,medium::over traces of leadpoint
1931,3,medium::over traces of graphite or lead
1930,5,medium::over traces of black chalk (recto)
1929,139,medium::over traces of black chalk
1928,3,medium::over touches of graphite
1927,17,medium::over ruling in graphite
1926,49,medium::over red chalk
1925,18,medium::over leadpoint or black chalk
1924,19,medium::over leadpoint
1923,34,medium::over lead point or graphite
1922,29,medium::over graphite underdrawing
1921,5,medium::over graphite or lead point
1920,148,medium::over graphite
1919,14,medium::over black chalk underdrawing
1918,13,medium::over black chalk or graphite
1917,8,medium::over black chalk on light tan paper
1916,3,medium::over black chalk (verso)
1915,12,medium::over black chalk (recto)
1914,310,medium::over black chalk
1913,4,medium::over black and red chalk
1912,11,medium::over a sketch in graphite
1911,7,medium::over a little black chalk
1910,10,medium::other woods
1909,6,medium::other materials
1908,11,medium::oribe type
1907,7,medium::orange
1905,15,medium::open-work lace paper
1906,4,medium::openwork lace paper
1904,5,medium::open-work
1903,8,medium::opaque white
1902,52,medium::opaque watercolor on paper
1901,23,medium::opaque watercolor on palm leaf
1900,37,medium::opaque watercolor and gold on paper
1899,644,medium::opaque watercolor
1898,22,medium::opaque paint
1897,15,medium::opaque glass with enamel decoration
1896,1,medium::opaque glass
1895,2,medium::opalescent glass
1894,1,medium::opalescent and opaque white glass
1893,17,medium::onyx marble (tecalli)
1892,16,medium::onyx and gold
1891,47,medium::onyx
1890,71,medium::only state
1889,19,medium::one sheet of a triptych of polychrome woodblock prints
1888,3,medium::one of five of a set of ten hanging scrolls
1887,5,medium::one of a triptych of hanging scrolls
1886,15,medium::on vellum
1885,6,medium::on thin laid paper. oval
1884,5,medium::on silk
1883,127,medium::on paper
1882,1,medium::on marble base
1881,16,medium::on light brown paper
1880,12,medium::on gray paper
1879,6,medium::on cream laid paper
1878,4,medium::on copper
1877,3,medium::on buff laid paper
1875,7,medium::on brown-washed paper
1876,20,medium::on brownish paper
1874,20,medium::on brown paper
1873,12,medium::on blue-gray paper
1872,83,medium::on blue paper
1871,65,medium::on beige paper
1870,1,medium::on beige laid paper
1869,2,medium::olive-brown patina
1868,3,medium::olive green
1867,4,medium::oil paint on paper
1866,7,medium::oil paint
1865,337,medium::oil on wood
1864,16,medium::oil on slate paper
1863,33,medium::oil on paper
1862,5,medium::oil on panel
1861,7,medium::oil on oak
1860,5,medium::oil on linden
1859,6,medium::oil on glass
1858,26,medium::oil on copper
1857,8,medium::oil on cardboard
1856,1126,medium::oil on canvas
1855,5,medium::oil and gold on wood
1854,51,medium::obsidian
1853,1,medium::oak. carved
1852,7,medium::oak with traces of polychromy and gilding
1851,4,medium::oak veneered with ebony
1850,11,medium::oak lower moldings and feather keys
1849,6,medium::oak lower moldings
1848,3,medium::oak and sycamore woods
1847,316,medium::oak
1846,1,medium::now discolored to warm gray
1845,9,medium::non-lead glass with engraved decoration
1844,14,medium::non-lead glass with enamel decoration
1843,2,medium::non-lead glass
1842,74,medium::niello
1841,41,medium::nickel-silver
1840,1,medium::nickel silver
1839,3,medium::nickel
1838,17,medium::neutral chalcedony (quartz)
1837,289,medium::nephrite
1836,4,medium::needlework
1835,436,medium::needle lace
1834,3,medium::natural and artificial stones
1833,13,medium::native-tanned skin
1832,3,medium::native-tanned leather
1831,65,medium::nashiji
1830,32,medium::nabeshima type
1829,5,medium::mummification material
1828,1,medium::mulberry
1827,5,medium::mud plaster
1826,391,medium::mud
1825,6,medium::mounted on canvas
1824,2,medium::mounted on board
1823,2,medium::mounted in gold as a pendant
1822,35,medium::mottled brown earthenware
1821,312,medium::mother-of-pearl
1820,3,medium::moss agate
1819,5,medium::mortar traces
1818,10,medium::mortar
1817,5,medium::mordant painted and dyed
1816,57,medium::monochrome woodblock print
1815,3,medium::molded ornament
1814,7,medium::molded in relief
1813,15,medium::molded
1812,23,medium::modern vellum binding
1811,5,medium::modeled
1810,3,medium::mixed method engraving and etching
1809,7,medium::mirror glass
1808,5,medium::milk glass
1807,32,medium::milanese lace
1806,4,medium::middle sheet of a triptych of polychrome woodblock prints
1805,15,medium::mica
1804,2,medium::mezzotint; first state
1803,5,medium::mezzotint with drypoint
1802,3,medium::mezzotint touched with white chalk
1801,9,medium::mezzotint on chine coll¨¦
1800,152,medium::mezzotint
1799,1,medium::mezzo punto
1798,11,medium::metalpoint
1790,13,medium::metal-plate engraving
1797,3,medium::metallic yarn
1796,66,medium::metallic thread;  on silk
1795,34,medium::metallic thread on silk
1794,1,medium::metallic thread embroidery on silk satin
1793,490,medium::metallic thread
1792,4,medium::metallic ink
1791,85,medium::metallic
1789,129,medium::metal wrapped thread
1788,1,medium::metal thread; woven
1787,3,medium::metal thread; brocaded
1786,9,medium::metal thread on silk
1785,1,medium::metal thread on canvas
1784,2,medium::metal thread and linen
1783,439,medium::metal thread
1782,14,medium::metal plate engraving
1781,3,medium::metal mounts
1780,63,medium::metal leaf on parchment
1779,7,medium::metal leaf
1778,19,medium::metal inlay
1777,1,medium::metal ears
1776,866,medium::metal
1775,3,medium::meta-greywacke
1774,4,medium::mercury
1773,7,medium::medium
1772,21,medium::medallion: cast terracotta (terre de chaumont)
1771,1,medium::mazarin blue ground with gold decoration
1770,11,medium::matted painting
1769,3,medium::matsugatani type
1768,2,medium::marquetry of various woods
1767,9,medium::marble; carved
1766,5,medium::marble (carrara marble)
1765,691,medium::marble
1764,159,medium::maple
1763,2,medium::manuscript: ink
1762,16,medium::malachite
1761,264,medium::maiolica (tin-glazed earthenware)
1760,3,medium::mahogany with ash
1759,25,medium::mahogany veneer
1758,312,medium::mahogany
1757,1,medium::magnetite
1756,10,medium::macram¨¦
1755,8,medium::machine net
1754,14,medium::lustreware
1753,12,medium::lusterware
1750,11,medium::luster-painted
1752,5,medium::lustered earthenware
1751,40,medium::lustered
1749,6,medium::low-fired whitish clay
1748,7,medium::looped embroidery
1747,5,medium::long-and-short
1746,12,medium::lithography
1745,1,medium::lithographic crayon
1744,1,medium::lithograph with scraping
1743,57,medium::lithograph on wove paper
1742,338,medium::lithograph on newsprint
1741,17,medium::lithograph on chine coll¨¦
1740,18,medium::lithograph in black on light gray chine coll¨¦ laid down on ivory wove paper
1739,14,medium::lithograph and pen and brown ink on newsprint
1738,537,medium::lithograph
1737,87,medium::linen; tapestry weave
1736,454,medium::linen; plain weave
1735,2,medium::linen; embroidered
1734,2,medium::linen warp
1733,3,medium::linen thread
1732,11,medium::linen on linen
1731,7,medium::linen embroidered with wool
1730,3,medium::linen embroidered with silk thread
1729,9,medium::linen embroidered with crewel wool
1728,13,medium::linen cord
1727,13,medium::linen and wool
1726,13,medium::linen and silk on linen
1725,77,medium::linen and silk
1724,30,medium::linen and metal thread
1723,18,medium::linen and cotton
1722,1752,medium::linen
1721,2,medium::limonite
1720,7,medium::limewood with paint and gilding
1719,18,medium::limewood
1718,9,medium::limestone; carved
1717,10,medium::limestone with traces of paint
1716,31,medium::limestone with ink inscription
1715,1570,medium::limestone
1714,2,medium::light sage-green
1713,1,medium::light greenish gray
1712,5,medium::light brown
1711,19,medium::letterpress
1710,2,medium::leather; gilded
1709,4,medium::leather (cuir bouilli)
1708,1006,medium::leather
1707,4,medium::leadpoint or graphite
1703,3,medium::lead-glazed earthenware inlaid with slip
1702,5,medium::lead-glazed earthenware (creamware)
1701,152,medium::lead-glazed earthenware
1706,1,medium::leaded opalescent glass
1705,1,medium::leaded glass
1704,22,medium::leaded bronze
1700,5,medium::lead graphite
1699,1,medium::lead glazed earthenware
1698,280,medium::lead
1697,3,medium::latten
1696,11,medium::lapis-lazuli
1695,124,medium::lapis lazuli
1694,1,medium::lampas
1693,8,medium::laid down on wood
1692,19,medium::laid down on canvas
1691,4,medium::laid down on board
1690,6,medium::laid down
1689,3,medium::lacy pressed opalescent glass
1688,2,medium::lacy pressed green glass
1687,87,medium::lacy pressed glass
1686,9,medium::lacy pressed blue glass
1685,5,medium::lacquered wood with gold and silver hiramaki-e
1684,17,medium::lacquered wood with gold
1683,16,medium::lacquered wood
1682,8,medium::lacquered
1681,1,medium::lacquer with black ground
1680,5,medium::lacquer on paper
1679,401,medium::lacquer
1678,8,medium::lace
1677,37,medium::kutani type
1676,3,medium::kurawanka type
1675,8,medium::ko imari type
1674,4,medium::ko imari style
1673,17,medium::knitted lace
1672,20,medium::kirigane
1671,35,medium::kinji
1670,12,medium::kingwood
1669,11,medium::kid
1668,22,medium::kakiemon type
1667,2,medium::kajoe pelet
1666,32,medium::jewels
1665,31,medium::jet
1664,22,medium::jasperware
1663,82,medium::jasper
1662,151,medium::jadeite
1661,6,medium::jade (nephrite) with gold and stone inlays
1660,171,medium::jade (nephrite)
1659,18,medium::jade (jadeite)
1658,454,medium::jade
1657,9,medium::ivory; carved
1656,19,medium::ivory with metal mounts
1655,23,medium::ivory or bone
1654,3,medium::ivory inlay
1653,1,medium::ivory and paper
1652,26,medium::ivory (walrus)
1651,17,medium::ivory (hippopotamus)
1650,23,medium::ivory (elephant)
1649,3,medium::ivory  with metal mounts
1648,1645,medium::ivory
1647,32,medium::issue 1 (bartsch)
1646,13,medium::island
1645,6,medium::iron red and gold
1644,7,medium::iron pins
1643,4,medium::iron pin
1642,6,medium::iron mounts
1641,3,medium::iron core
1640,76,medium::iron alloy
1639,1526,medium::iron
1638,18,medium::intaglio
1637,13,medium::inscribed bone
1636,1,medium::inlaid with silver and brass (bidri ware)
1635,10,medium::inlaid with silver
1634,4,medium::inlaid with plain and carved ivory
1633,43,medium::inlaid with paint
1632,2,medium::inlaid with ivory or bone
1631,19,medium::inlaid with ivory
1630,4,medium::inlaid with black compound
1629,7,medium::inlaid
1628,8,medium::ink on tracing paper
1627,32,medium::ink on parchment
1626,13,medium::ink on papyrus
1625,209,medium::ink on paper
1624,7,medium::ink and watercolor over graphite
1623,14,medium::ink and watercolor on paper
1622,7,medium::ink and watercolor and wash
1621,57,medium::ink and watercolor
1620,5,medium::ink and wash and graphite
1619,56,medium::ink and wash
1618,174,medium::ink and opaque watercolor on paper
1617,5,medium::ink and gray wash
1616,13,medium::ink and graphite
1615,7,medium::ink and gold on parchment
1614,10,medium::ink and gold on paper
1613,6,medium::ink and color on silk
1612,37,medium::ink and color on paper
1611,16,medium::ink and color on palm leaf
1610,1422,medium::ink
1609,136,medium::indurated limestone
1608,10,medium::indigo-dyed cotton
1607,120,medium::incised lines
1606,94,medium::incised
1605,5,medium::in pen and brown ink
1604,8,medium::impressed
1603,11,medium::imbe style
1602,79,medium::imari type
1601,3,medium::imari style
1600,9,medium::illustrations: wood engraving
1599,10,medium::illustrations: lithography
1598,26,medium::illustrations: etching and engraving
1597,18,medium::illustrations: etching
1596,21,medium::illustrations: engraving
1595,3,medium::illustrated book
1594,6,medium::human remains
1593,27,medium::horsehair
1592,35,medium::horn (cow)
1591,172,medium::horn
1590,26,medium::holly
1589,3,medium::hollow cut paper with pen and ink additions
1588,3,medium::hollow cut paper
1587,12,medium::hollow cast
1586,9,medium::hirame
1585,1,medium::hiramakie design in gold and silver
1584,37,medium::hiramaki-e
1583,97,medium::highlighted with white gouache
1582,27,medium::highlighted with white chalk
1581,90,medium::highlighted with white
1580,25,medium::hide
1579,3,medium::hickory
1578,30,medium::hemp
1577,203,medium::hematite
1576,10,medium::heliotrope
1575,4,medium::heightened with white over black chalk
1574,10,medium::heightened with white on blue paper
1573,51,medium::heightened with white gouache
1572,43,medium::heightened with white chalk
1571,7,medium::heightened with white (partly oxidized)
1570,175,medium::heightened with white
1569,3,medium::heavy die-cut card stock
1568,12,medium::heavy card-stock
1567,3,medium::hard-paste porcelain painted with colored enamels over transparent glaze
1566,1,medium::hard-paste porcelain (jingdezhen ware)
1565,1624,medium::hard-paste porcelain
1564,7,medium::hard-paste biscuit porcelain
1563,48,medium::hanging scroll; ink
1562,579,medium::hanging scroll
1561,48,medium::handscroll; ink on paper
1560,7,medium::handscroll; ink
1559,135,medium::handscroll
1558,3,medium::hand-coloring
1557,78,medium::hand-colored lithograph
1556,11,medium::hand-colored etching and stipple
1555,8,medium::hand-colored etching and engraving
1554,266,medium::hand-colored etching and aquatint
1553,818,medium::hand-colored etching
1552,11,medium::hand-colored engraving
1551,100,medium::hand-colored
